Year;Sort;Destination;Total;Other North;Other South;Afghanistan;Albania;Algeria;American Samoa;Andorra;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia (Plurinational State of);Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Caribbean Netherlands;Cayman Islands;Central African Republic;Chad;Channel Islands;Chile;China;China, Hong Kong SAR;China, Macao SAR;Colombia;Comoros;Congo;Cook Islands;Costa Rica;Cªte d'Ivoire;Croatia;Cuba;Curaçao;Cyprus;Czechia;Dem. People's Republic of Korea;Democratic Republic of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Ethiopia;Faeroe Islands;Falkland Islands (Malvinas);Fiji;Finland;France;French Guiana;French Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guam;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Holy See;Honduras;Hungary;Iceland;India;Indonesia;Iran (Islamic Republic of);Iraq;Ireland;Isle of Man;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Lao People's Democratic Republic;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall Islands;Martinique;Mauritania;Mauritius;Mayotte;Mexico;Micronesia (Fed. States of);Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;Northern Mariana Islands;Norway;Oman;Pakistan;Palau;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto Rico;Qatar;Republic of Korea;Republic of Moldova;R_union;Romania;Russian Federation;Rwanda;Saint Helena;Saint Kitts and Nevis;Saint Lucia;Saint Pierre and Miquelon;Saint Vincent and the Grenadines;Samoa;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Sint Maarten (Dutch part);Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;South Sudan;Spain;Sri Lanka;State of Palestine;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syrian Arab Republic;Tajikistan;TFYR Macedonia;Thailand;Timor-Leste;Togo;Tokelau;Tonga;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;Tuvalu;Uganda;Ukraine;United Arab Emirates;United Kingdom;United Republic of Tanzania;United States of America;United States Virgin Islands;Uruguay;Uzbekistan;Vanuatu;Venezuela (Bolivarian Republic of);Viet Nam;Wallis and Futuna Islands;Western Sahara;Yemen;Zambia;Zimbabwe
2015;2015063;Gambia;192,540;1,862;3,723;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40,369;12,328;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;968;..;..;..;..;..;..;..;..;9,251;..;..;..;3,257;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;118,452;..;..;2,330;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015064;Ghana;399,471;38,198;54,400;..;..;13;..;..;..;..;..;..;..;..;32;..;..;..;..;..;..;..;..;..;16,551;..;..;..;..;..;13;..;..;..;57,733;..;..;..;113;273;..;..;..;15;..;..;224;..;..;..;..;..;..;..;30,359;..;..;..;..;..;..;30;..;..;..;..;..;38;..;..;..;..;30;..;..;..;..;216;..;..;..;36;..;..;..;..;..;..;..;..;..;..;135;..;..;..;..;..;..;..;839;..;..;..;..;..;45;228;..;55;..;..;15;..;..;..;..;..;970;..;27,689;..;..;..;..;..;..;..;..;4,949;..;..;..;13;..;..;..;..;..;..;..;..;..;..;..;..;..;..;180;..;..;..;5,826;67,629;..;..;..;..;65;..;..;..;..;..;27;46;..;..;..;..;..;..;..;65;369;..;..;..;..;..;..;..;..;..;72;..;..;2,298;..;..;..;..;..;..;..;..;..;20;..;25;..;..;..;143;51;..;..;..;..;87,494;..;..;..;..;..;..;..;..;..;..;..;1,339;8;602;..;..;..;..;..;..;..;..;..;..;..
2015;2015065;Guinea;126,386;1,111;3,146;3;11;7,044;..;6;115;..;4,452;112;9;..;10;1;5;13;3;1;11;..;40;2;408;..;3;5;2;50;14;..;..;3;588;39;34;9;196;46;..;..;18;389;..;11;169;..;..;2,623;761;122;..;118;7,968;19;1,786;..;..;..;1,232;77;66;18;13;2;2;27;4;10,695;23;..;12;..;..;3;6;248;..;..;74;281;..;27;588;..;..;..;..;..;..;..;..;4,540;..;25;..;298;..;..;49;..;..;..;..;..;11;82;..;108;2;..;1,999;3;..;..;..;23;156;32;2,765;44;4;..;..;10;17;1;..;52,433;..;6;..;1,355;15;..;..;3;..;..;..;..;333;19;2;3;18;25;38;..;2;5;193;381;..;..;2;..;19;9;..;16;..;..;3;1;14;..;..;426;3;..;5;39;39;..;..;..;..;30;28;..;33;31;2,139;2;3;8,683;..;..;..;28;12;6;1,251;3;1,187;2;..;7;..;5;3;17;8;1;..;51;..;533;..;972;..;533;35;..;..;1;1;9;..;8;2;301;..;1;1;..;..;5;..;..;..;..;4
2015;2015066;Guinea-Bissau;22,333;592;99;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;552;..;..;57;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;110;..;..;..;1,495;..;..;..;..;..;..;..;..;..;..;4,938;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;898;..;..;..;..;..;..;..;..;..;..;..;..;559;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;823;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11,087;..;..;812;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;311;..;..;..;..;..;..;..;..;..;..;..
2015;2015067;Liberia;113,779;1,824;5,579;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;28;..;..;..;..;..;..;..;..;..;253;..;..;..;..;56;..;..;..;..;..;..;..;..;..;..;..;..;..;..;38,041;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;67;..;..;..;816;..;213;8,113;..;..;..;..;..;..;..;32,482;521;..;..;..;..;..;..;817;..;..;..;..;..;..;57;..;..;..;..;..;..;..;..;..;..;999;..;..;..;..;..;..;..;..;..;..;1,454;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68;..;..;..;259;5,649;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;392;..;..;14,536;..;..;..;..;..;..;..;..;65;..;..;..;..;..;258;34;..;..;..;..;..;418;..;..;..;..;..;..;..;..;..;..;..;263;..;517;..;..;..;..;..;..;..;..;..;..;..
2015;2015068;Mali;365,145;13,274;108,689;..;..;4,305;..;..;517;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,035;..;..;..;..;..;..;..;..;..;23,922;..;..;..;4,405;..;..;..;2,104;..;..;..;584;..;..;..;..;29,972;..;..;20,144;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18,238;..;..;33,255;4,426;..;..;18,561;..;..;..;..;..;..;..;17,762;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,366;..;..;..;..;..;..;..;..;..;..;..;..;17,189;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3,819;11,840;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;713;..;..;..;..;..;..;..;..;..;..;5,501;..;..;9,143;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6,653;..;..;..;..;..;..;..;..;..;..;..;..;..;1,728;..;..;..;..;..;..;..;..;..;..;..
2015;2015069;Mauritania;166,552;56;5,500;..;..;1,634;..;..;..;..;..;66;..;..;..;..;..;..;..;..;..;..;60;..;551;..;..;..;..;..;159;..;..;..;..;..;..;..;392;50;..;..;..;51;..;..;158;..;..;..;..;..;..;..;462;..;..;..;..;..;..;90;..;..;..;..;..;225;..;..;..;..;..;..;..;..;..;..;..;..;84;..;..;..;206;..;..;..;..;..;..;..;3,105;1,203;..;..;..;..;..;..;..;..;..;112;..;..;..;54;..;..;..;..;..;..;31;..;..;..;118;..;..;138;..;..;..;..;..;..;..;104,491;..;..;..;..;..;..;..;..;..;..;..;..;342;..;..;..;..;..;..;..;..;..;150;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;69;..;..;..;60;..;..;..;..;..;..;..;..;..;305;17,630;..;..;..;..;..;..;..;..;..;..;..;84;..;161;..;..;..;..;..;180;..;..;..;..;144;..;..;..;248;..;..;..;..;..;..;68;..;..;108;..;..;..;..;..;..;..;28,007;..;..;..
2015;2015070;Niger;252,998;1,994;29,684;..;..;460;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17,908;..;..;..;..;..;..;..;..;..;19,323;..;..;..;417;..;..;..;..;756;..;..;..;..;..;..;..;..;..;..;1,419;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,680;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;157;..;..;..;..;..;..;..;94,640;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;73,179;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,150;..;..;..;..;..;..;..;..;..;..;..;..;..;..;529;..;..;..;..;..;..;..;..;..;9,702;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015071;Nigeria;1,199,115;37,457;85,216;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;351,985;..;..;..;..;..;..;..;..;..;..;..;..;..;26,893;..;..;..;..;29,175;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;222,377;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,541;..;..;..;..;..;..;..;..;160,967;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;112,733;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,073;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;147,698;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015072;Saint Helena;604;57;43;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;107;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;397;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015073;Senegal;263,242;14,027;28,055;..;..;4,050;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3,487;..;..;..;..;..;626;..;..;..;..;..;..;..;979;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,715;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,391;..;..;..;4,984;..;843;1,724;..;..;..;..;..;..;..;49,780;28,501;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,066;..;..;..;..;..;..;..;..;..;..;32,930;..;..;..;51,490;..;..;..;..;..;..;..;..;3,981;..;..;..;..;..;..;..;..;..;1,633;819;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,377;..;..;..;14,398;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,613;..;..;..;..;..;..;..;..;..;..;..;..;..;773;..;..;..;..;..;..;..;..;..;..;..
2015;2015074;Sierra Leone;91,213;348;619;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;239;..;..;..;..;..;..;..;..;..;30;..;1;..;..;33;..;..;..;..;..;..;257;..;..;..;..;..;..;..;66;..;..;..;..;..;2;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,828;..;122;1,202;..;..;..;..;..;..;..;68,467;19;..;..;..;..;..;..;371;..;..;..;..;..;..;..;..;3;..;..;..;..;..;..;..;..;2,015;..;6,536;..;..;..;..;..;..;..;..;1,797;..;..;..;129;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;147;1,949;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10;..;..;..;67;..;..;..;..;..;..;..;..;..;..;677;..;..;..;..;..;..;..;..;..;218;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36;..;..;..;..;..;..;..;..;..;..;..;561;..;464;..;..;..;..;..;..;..;..;..;..;..
2015;2015075;Togo;276,844;492;20,945;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;65;..;71,438;..;..;..;..;..;..;..;..;..;13,601;..;40;..;697;48;..;..;375;713;..;..;517;..;..;..;..;257;..;..;5,746;..;..;..;..;..;..;651;..;..;..;..;..;..;..;107;..;..;..;..;..;..;..;792;..;..;896;1,063;..;200;46,794;..;..;..;..;..;..;..;3,338;130;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;168;..;..;..;..;..;..;..;..;8,122;..;..;..;145;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;65,529;31,974;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;665;..;..;..;..;..;..;..;41;..;1,008;..;..;105;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;182;..;..;..;..;..;..;..;..;..;..;..
2015;2015076;ASIA;76,558,152;1,387,278;2,211,257;4,400,770;3,752;47,312;..;..;76;..;..;42,660;190,176;63;73,512;21,136;217,149;..;44,634;6,558,728;..;135,826;16,374;..;10;..;35,619;47;2,508;10;300,809;75;31,606;510,727;..;5;131;716,452;62;79,205;..;..;16;7,181;..;3,573;4,869,076;355,476;117,903;3,093;..;529;..;97;16;337;204;..;10,811;1,942;71,542;864;7,355;5;..;12;469;2,580,147;12;..;27,757;2,433;234,096;..;..;177;3,504;105,457;..;..;..;..;131,740;553,523;2,307;5;97,729;..;..;46;1,008;34;..;..;..;42;..;5;14,415;130;11,233,840;3,553,932;108,360;794,717;3,706;..;68,674;20,448;16;121,282;541,796;74,023;2,696;..;101,465;32,500;992,391;6,386;204,817;..;1;44,075;..;11,468;56;10;10;1,426,119;1,598;..;77;..;..;267;308;..;5,083;..;..;25,399;..;..;178,070;12;2,606,312;5;..;1,433,646;44,114;..;17,236;12;36;31,116;..;..;20,081;10,986;4,511,198;34;21;60;10;69,999;2,079,910;97,526;3,554;56;14,561;847,839;30,582;..;131,372;3,897,492;4;..;..;..;..;..;..;..;..;53,257;75;2,809;35;5;134,154;..;487;162;..;295,854;20,469;19,850;7,585;910,350;3,198,673;629,822;130;76;10,506;19,144;5,659,740;47,113;144,654;254,387;22,666;2;..;..;16;34,448;157,525;15,326;..;..;733;656,077;78,580;271,884;379;415,325;23;6,427;457,641;..;511;411,942;..;..;983,725;851;333
2015;2015077;Central Asia;5,393,504;25,960;58,137;7,587;..;134;..;..;..;..;..;..;24,603;..;..;66;81,223;..;..;..;..;110,186;..;..;..;..;..;..;..;..;..;..;24;4,263;..;..;..;..;..;51;..;..;..;..;..;..;2,482;..;..;..;..;..;..;..;..;..;..;..;..;..;63,539;..;135;..;..;..;..;..;..;..;..;1,686;..;..;..;..;116;..;..;..;..;..;7,232;230,775;..;..;7,846;..;..;..;..;..;..;..;..;..;..;..;..;..;639;..;4,442;65;..;..;..;..;..;..;..;45,154;..;..;..;23,295;..;2,015;..;..;..;..;..;7,035;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;52;..;113;..;26;..;..;..;..;37;154;..;..;..;..;..;..;32,474;..;..;..;32,149;15,522;..;482;3,642,327;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;54;..;29,517;..;..;..;..;..;..;..;..;48,748;3,276;..;..;..;495,467;..;325;..;283;23;..;383,654;..;..;107;..;..;..;24;..
2015;2015078;Kazakhstan;3,546,778;..;..;..;..;..;..;..;..;..;..;..;9,144;..;..;..;48,377;..;..;..;..;69,136;..;..;..;..;..;..;..;..;..;..;..;4,263;..;..;..;..;..;..;..;..;..;..;..;..;2,162;..;..;..;..;..;..;..;..;..;..;..;..;..;61,600;..;..;..;..;..;..;..;..;..;..;1,113;..;..;..;..;..;..;..;..;..;..;3,275;218,348;..;..;7,846;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6,734;..;1,113;..;..;..;..;..;4,386;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29,224;..;..;..;31,916;12,048;..;..;2,352,598;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,816;..;..;..;..;..;..;..;..;46,894;1,050;..;..;..;338,022;..;..;..;..;..;..;281,713;..;..;..;..;..;..;..;..
2015;2015079;Kyrgyzstan;204,382;2,253;2,148;..;..;..;..;..;..;..;..;..;2,380;..;..;..;4,678;..;..;..;..;9,947;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;271;..;..;..;..;..;..;..;..;..;..;..;..;..;1,777;..;..;..;..;..;..;..;..;..;..;573;..;..;..;..;116;..;..;..;..;..;3,270;1,820;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12,940;..;..;..;..;..;902;..;..;..;..;..;2,649;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3,212;..;..;..;233;2,660;..;482;111,753;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,205;..;..;..;..;..;..;..;..;1,051;1,001;..;..;..;26,771;..;..;..;..;..;..;9,183;..;..;107;..;..;..;..;..
2015;2015080;Tajikistan;275,059;88;191;7,587;..;134;..;..;..;..;..;..;200;..;..;66;175;..;..;..;..;703;..;..;..;..;..;..;..;..;..;..;24;..;..;..;..;..;..;51;..;..;..;..;..;..;49;..;..;..;..;..;..;..;..;..;..;..;..;..;162;..;135;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;687;139;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;639;..;1,238;65;..;..;..;..;..;..;..;868;..;..;..;11,667;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;52;..;113;..;26;..;..;..;..;37;154;..;..;..;..;..;..;38;..;..;..;..;814;..;..;237,935;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;54;..;..;..;..;..;..;..;..;..;..;803;462;..;..;..;1,250;..;325;..;283;23;..;7,798;..;..;..;..;..;..;24;..
2015;2015081;Turkmenistan;196,386;1,332;1,194;..;..;..;..;..;..;..;..;..;7,009;..;..;..;7,636;..;..;..;..;3,868;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,858;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3,204;..;..;..;..;..;..;..;..;18,152;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;62,351;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,822;..;..;..;..;..;..;84,960;..;..;..;..;..;..;..;..
2015;2015082;Uzbekistan;1,170,899;22,287;54,604;..;..;..;..;..;..;..;..;..;5,870;..;..;..;20,357;..;..;..;..;26,532;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8,610;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,194;..;..;..;4,894;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;877,690;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11,496;..;..;..;..;..;..;..;..;..;763;..;..;..;124,602;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015083;Eastern Asia;7,600,768;76,546;290,850;..;..;..;..;..;..;..;..;2,924;..;..;29,614;563;..;..;..;25,073;..;..;685;..;..;..;..;..;..;..;276,085;..;..;15;..;..;..;16,880;..;50,959;..;..;..;..;..;..;3,949,216;292,527;95,704;..;..;..;..;..;..;..;..;..;..;16;561;..;574;..;..;..;..;1,687;..;..;..;..;..;..;..;..;682;14,335;..;..;..;..;..;10,015;2,013;..;..;..;..;..;..;..;..;..;..;..;..;..;10;..;57,654;237,357;4,359;..;1,843;..;..;3,865;..;44,079;..;1,610;..;..;..;1,893;1;..;..;..;..;..;..;..;..;..;..;31,726;..;..;..;..;..;..;..;..;2,115;..;..;25,181;..;..;..;..;4,404;..;..;19,981;2,066;..;7,872;..;..;4,177;..;..;456;..;33,984;..;..;..;..;67,341;481,245;1,205;2,142;..;..;769,244;..;..;..;18,576;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12,323;..;4;..;..;..;1,924;..;2,659;36,546;..;..;..;..;1,895;1,805;..;..;4;113,030;..;..;..;..;..;..;198;..;..;..;..;..;..;48,276;..;163,258;..;1;24,013;..;..;232,922;..;..;..;..;..
2015;2015084;China;978,046;26,744;137,515;..;..;..;..;..;..;..;..;..;..;..;5,227;..;..;..;..;4,018;..;..;..;..;..;..;..;..;..;..;74,289;..;..;..;..;..;..;..;..;8,629;..;..;..;..;..;..;..;270,252;24,399;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8,968;39,736;..;..;..;..;..;..;..;6,826;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6,130;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,404;..;..;..;..;13,483;73,070;..;..;..;..;186,786;..;..;..;2,963;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,435;..;..;..;..;..;..;..;..;..;15,192;..;..;..;..;..;..;..;..;..;..;..;..;..;9,108;..;26,777;..;..;..;..;..;28,095;..;..;..;..;..
2015;2015085;China, Hong Kong SAR;2,838,665;4,532;27,367;..;..;..;..;..;..;..;..;..;..;..;9,091;..;..;..;..;444;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14,660;..;..;..;..;..;..;2,307,783;..;71,305;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,194;..;..;..;..;..;1,973;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18,004;134,593;..;..;695;..;..;642;..;14,185;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,273;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,334;1,020;..;2,247;..;..;..;..;..;..;..;7,554;..;..;..;..;..;117,914;..;109;..;..;4,832;..;..;..;88;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,879;..;..;..;..;..;..;..;401;782;..;..;..;..;..;726;..;..;..;19,192;..;..;..;..;..;..;..;..;..;..;..;..;..;17,666;..;13,250;..;..;..;..;..;10,930;..;..;..;..;..
